chembl_id,selfies,smiles
CHEMBL1185343,[C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=Branch2][N][=Branch1][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][C][=Branch2][Branch1][=C][=C][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch1][C][=C][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][=Branch1][C][Ring2][Ring1][Ring2][=C][Ring1][Branch1][C][=C][Ring2][Ring1][=Branch1][C][Ring2][Ring1][Ring2][=C][C][=Branch1][Branch2][=C][Ring2][Ring1][C][Ring2][Ring1][=Branch1][C][Ring2][Ring1][C][=C][Ring1][S][C][Ring1][#C][=C][Ring1][#Branch1][Ring1][#Branch2][C][Ring2][Ring2][#Branch2][C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring2][=C][C][=C][C][=Branch1][#Branch1][=C][Ring1][=Branch1][Ring2][Ring1][S][C][Branch1][Branch2][C][Ring2][Ring2][Ring1][Ring2][Ring2][=Branch1][C][Branch2][Ring1][C][C][Ring1][#Branch1][=C][Ring2][Ring2][=C][C][Ring2][Ring2][P][C][Ring1][O][Ring2][Branch1][#Branch2][C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][N+1][Branch1][C][C][Branch1][C][C][C][C][Ring2][Branch1][=C][Ring2][Branch1][O][Ring2][Ring1][Ring2][C][Ring2][=Branch1][=Branch1][Ring2][=Branch1][#Branch2][C][N+1][Ring2][=Branch1][=N][Branch1][C][C][C],CCCCCCCCCC1C23C4=C5C6=C7C8=C9C(=C%10C%11=C%12C%13=C%14C%15=C%16C%17=C%18C%19=C%20C%21=C%22C%23=C%24C(=C6C%25=C8C%26=C%27C9=C%11C%14=C%27C%28=C%15C%18=C%29C(=C%23%19)C%24=C%25C%26=C%29%28)C5C%22C%30=C4C%31=C%32C(=C%30%21)C(C%20%17)C%33(C%32=C%12C%10C%312)C(CCCCCCCCC)[N+1](C)(C)CC%13%16%33)C73C[N+1]1(C)C
CHEMBL1185344,[N][C][C][O][C][C][O][C][C][N][C][C][C][=C][C][=C][C][=C][C][=Branch2][O][=N][=C][C][=C][C][=C][C][=C][C][=C][C][C][=C][C][=C][C][=Branch2][Ring2][N][=C][Ring2][Ring1][Branch1][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][Branch1][=Branch1][C][Ring1][P][=Ring1][=N][=C][Ring2][Ring1][Ring2][C][=Branch1][Branch2][=C][Ring2][Ring1][#Branch1][Ring2][Ring1][O][C][Ring1][Branch2][=C][Ring2][Ring1][=C][Ring1][O][C][Ring2][Ring2][C][C][C][C][=C][C][=Branch2][Ring1][#Branch2][=C][Ring2][Ring1][O][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring2][Ring1][=Branch2][C][Ring2][Ring1][N][C][Ring1][=Branch1][Ring2][Ring1][S][C][C][=C][Ring1][N][C][=Branch2][Ring2][O][=C][Ring2][Branch1][Branch1][C][Ring2][Ring2][=C][=C][Ring1][=Branch1][C][Ring2][Ring2][#C][C][N][Branch1][#Branch2][C][C][O][C][C][O][C][C][N][C][C][Ring2][Branch1][=Branch2][Ring1][=C][C][Ring2][Branch1][Branch2][Ring2][Ring1][=Branch1][C][Ring2][=Branch1][=Branch1][Ring2][Ring2][C][C][Ring2][=Branch1][Ring2][Ring2][=Branch1][Branch2][C][Ring2][=Branch1][O],NCCOCCOCCN1CC23C4=C5C6=C7C8=C9C(=C%10C%11=C%12C%13=C%14C%15=C%16C%17=C%18C=%19C%20=C%21C%22=C%23C(=C6C%24=C%22C%25=C%20C(C%15=%19)=C%13C(=C%129)C%25=C8%24)C5C%26C%27C%28=C%29C(=C%17C%30=C%28C%26C%23C%21C%30%18)C%31C%32=C%29C(=C2C%10=C%32C%11%33CN(CCOCCOCCN)CC%14%33C%16%31)C4%27)C73C1
CHEMBL1185354,[C][N][C][=C][Branch2][=Branch2][#Branch1][N][C][=Branch1][C][=O][C][=C][C][Branch2][Branch2][=Branch1][N][C][=Branch1][C][=O][C][=C][C][Branch2][#Branch1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][=Branch1][Ring2][C][=Branch1][C][=O][N][C][C][=C][Branch2][Ring2][P][C][=Branch1][C][=O][N][C][C][=C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][C][=C][Branch1][=N][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=N][N][N][Branch1][C][C][C][=Ring1][=C][N][Branch1][C][C][C][=Ring2][Ring1][#Branch1][N][Branch1][C][C][C][=Ring2][Ring1][S][=C][Ring2][Ring2][=Branch2][=C][N][Ring2][Ring2][P][C][=C][N][Ring2][Branch1][#Branch2][C][C][=C][Ring2][=Branch1][Ring1][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=N][N],CN1C=C(NC(=O)C2=CC(NC(=O)C3=CC(NC(=O)C4=CC=CC(C(=O)NC=5C=C(C(=O)NC=6C=C(C(=O)NC=7C=C(C(=O)NCCC(=N)N)N(C)C=7)N(C)C=6)N(C)C=5)=C4)=CN3C)=CN2C)C=C1C(=O)NCCC(=N)N
CHEMBL1163477,[C][C][=Branch1][C][=O][N][C@H1][C][S][S][C][C@@H1][Branch1][=Branch1][C][Branch1][C][N][=O][N][C][=Branch1][C][=O][C@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C][C][C][C][N][N][C][=Branch1][C][=O][C@@H1][Branch1][#C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring2][Branch1][=Branch2][=O],CC(=O)N[C@H1]1CSSC[C@@H1](C(N)=O)NC(=O)[C@H1](CC2=CC=C(O)C=C2)NC(=O)[C@H1](CCCCN)NC(=O)[C@@H1](CC3=C[NH1]C4=CC=CC=C34)NC(=O)[C@H1](CC5=CC=CC=C5)NC1=O
CHEMBL1171061,[C][C@H1][O][C@@H1][Branch2][Ring2][Ring2][O][C][=C][C][=C][Branch1][C][O][C][=C][Branch1][C][O][C][=C][Ring1][Branch2][O+1][=C][Ring1][N][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][Ring1][C][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][O][C@@H1][Ring2][Ring2][Branch2][O],C[C@H1]1O[C@@H1](OC2=CC3=C(O)C=C(O)C=C3[O+1]=C2C4=CC=C(O)C(O)=C4)[C@@H1](O[C@@H1]5O[C@H1](CO)[C@@H1](O)[C@H1](O)[C@H1]5O)[C@@H1](O)[C@@H1]1O
CHEMBL1171068,[O][=C][Branch2][Ring1][=Branch1][N][/N][=C][/C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N][C][=C][N][=C][C][=N][Ring1][=Branch1],O=C(N/N=C/C1=CC=C(C2=CC=CC=C2)C=C1)C3=CN=CC=N3
CHEMBL1171146,[C][C@H1][C][C][C@@][Branch1][Branch1][O][C][Ring1][=Branch1][O][C@H1][C][C@H1][C@@H1][C][C][C@@H1][C][C@@H1][Branch1][C][O][C][C][C@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C][C][C@][Ring1][S][Branch1][C][C][C@H1][Ring2][Ring1][Ring2][C@@H1][Ring2][Ring1][=Branch2][C],C[C@H1]1CC[C@@]2(OC1)O[C@H1]3C[C@H1]4[C@@H1]5CC[C@@H1]6C[C@@H1](O)CC[C@]6(C)[C@H1]5CC[C@]4(C)[C@H1]3[C@@H1]2C
CHEMBL1163408,[C][O][C@H1][C][C][C@][Branch1][C][C][C@H1][C][C][C@H1][C][=Branch2][=Branch1][#Branch2][=C][C][C@H1][C][Branch1][C][C][Branch1][C][C][C@H1][Branch2][Branch1][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch2][Ring1][=Branch2][C][O][C][=C][C][Branch1][C][O][=C][C][Branch1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][C][=Ring1][=N][O][C][=C][Ring2][Ring1][Ring2][O][C][C][C@][Ring2][Ring2][=Branch2][Ring2][Ring2][Branch1][C][C][C@][Ring2][Ring2][#C][Branch1][C][C][C][C][C@H1][Ring2][Branch1][Branch1][C][Ring2][Branch1][=Branch2][Branch1][C][C][C],CO[C@H1]1CC[C@]2(C)[C@H1]3CC[C@H1]4C(=CC[C@H1]5C(C)(C)[C@H1](OC(=O)CCC(=O)OC6=CC=C(C=7OC8=CC(O)=CC(O)=C8C(=O)C=7O)C=C6O)CC[C@]45C)C[C@]3(C)CC[C@H1]2C1(C)C
CHEMBL1163452,[C][C][Branch1][C][C][Branch1][C][C][O][C][C@H1][O][C@@H1][Branch2][Ring2][=Branch1][O][C@@H1][O][C][=Branch1][C][=O][C][=C][C][=Branch1][C][=O][C][=C][Branch1][#C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C][C@H1][Ring1][=C][Ring2][Ring1][Ring1][C@H1][Branch1][=C][O][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C][C@@H1][Branch1][=C][O][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C][C@@H1][Ring2][Ring2][Branch2][O][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C],CC(C)(C)OC[C@H1]1O[C@@H1](O[C@@H1]2OC(=O)C=C3C(=O)C=C(COC(=O)C(C)(C)C)[C@H1]32)[C@H1](OC(=O)C(C)(C)C)[C@@H1](OC(=O)C(C)(C)C)[C@@H1]1OC(=O)C(C)(C)C
CHEMBL1223923,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][N][C][C@H1][Branch2][Ring2][C][N][C][=Branch1][C][=O][C@@H1][O][C][O][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring2][Ring2][C],COC1=CC=CC=C1C(=O)NC2=CC=C(C[C@H1](NC(=O)[C@@H1]3OCO[C@H1]3C(=O)NC4=CC=CC=C4C5=CC=CC=C5)C(=O)O)C=C2
CHEMBL1223924,[O][=C][Branch1][C][O][C@H1][Branch2][Ring1][#Branch2][C][C][=C][C][=C][Branch1][#C][O][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F][C][=C][Ring1][S][N][C][=Branch1][C][=O][C@@H1][O][C][O][C@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],O=C(O)[C@H1](CC1=CC=C(OCC2=C(F)C=CC=C2F)C=C1)NC(=O)[C@@H1]3OCO[C@H1]3C(=O)NC4=CC=CC=C4C5=CC=CC=C5
CHEMBL1229162,[C][C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][/C][=Branch2][Ring1][Branch2][=C][\C][=C][C][=N+1][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][=C][Ring1][=C][C][Ring2][Ring1][Branch1][=O],CCOC1=CC=C2C(=C1)O/C(=C\C3=CC=[N+1](CC4=CC=CC(F)=C4)C=C3)C2=O
CHEMBL1215827,[C][C][C@H1][O][C][=Branch1][C][=O][C@H1][Branch1][C][C][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][C][C][C][C@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@H1][Ring1][#Branch2][O][C@][Branch1][C][C][Branch2][Ring1][#Branch2][O][C][C][Branch1][C][O][C][N][C][C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][C@@H1][Branch1][C][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@][Ring2][Branch1][Branch1][Branch1][C][C][O],CC[C@H1]1OC(=O)[C@H1](C)C(=O)[C@H1](C)[C@@H1](O[C@@H1]2O[C@H1](C)C[C@H1](N(C)C)[C@H1]2O)[C@](C)(OCC(O)CNCCC3=CC=C([N+1](=O)[O-1])C=C3)C[C@@H1](C)NC(=O)[C@H1](C)[C@@H1](O)[C@]1(C)O
CHEMBL1163222,[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][S][N][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#C][S][=Branch1][C][=O][=Branch1][C][=O][/N][=C][/N][Branch1][C][C][C][C][=C][Ring1][=C][C][C][N][Branch2][Ring1][=C][C][C][C][O][C][=C][C][Branch1][C][F][=C][C][Branch1][=N][C][Branch1][Ring1][O][C][C][C][O][C][C][Ring1][Branch2][=C][Ring1][#C][C][Ring2][Ring2][#Branch2].[Cl],COC1=CC=C2C(=C1)C3=C(N2C(=O)C4=CC=C(S(=O)(=O)/N=C/N(C)C)C=C4)CCN(CCCOC5=CC(F)=CC(C6(OC)CCOCC6)=C5)C3.Cl
CHEMBL1183295,[C][N+1][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][O][=C][Ring1][#C],C[N+1](C)(C)CC(=O)NC1=CC=C2N=C(O)C3=CC=CC=C3C2=C1
CHEMBL1181959,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][S][O][C][=N][C][Branch1][P][O][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=N][N][=C][Ring1][=Branch2][=C][Branch1][C][F][C][Branch1][=C][N][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][C][C][C][=C][Ring2][Ring1][Branch2][F][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring2][Ring2][Ring1],COC1=CC=CC=C1CNC(=O)C2=CC=C(OC3=NC(OC4=CC=CC(C(=N)N)=C4)=C(F)C(N(C(C)C)C(C)C)=C3F)C(C(=O)O)=C2
CHEMBL1184258,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N][O][C][=Branch1][C][=O][C][C][C][O][C][Branch2][Ring1][Ring1][C][O][C][=Branch1][C][=O][C][C][C][C][C][N+1][C][=C][S][C][=Ring1][Branch1][C][Ring2][Ring1][Ring1],CCCCCCCCCCCCCCCNOC(=O)CC1COC(COC(=O)CCCCC[N+1]=2C=CSC=2)C1
CHEMBL1169669,[C][N][Branch3][Ring2][Ring1][Ring2][/N][=C][/C][=C][C][=C][Branch3][Ring2][C][Ring2][O][P][Branch2][Branch2][C][O][C][=C][C][=C][Branch2][#Branch1][Branch1][/C][=N][/N][Branch2][Ring2][Ring2][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1][P][Branch1][C][O][=Branch1][C][=S][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Branch1][Ring1][=N][P][Branch2][Branch2][Ring1][O][C][=C][C][=C][Branch2][#Branch1][=Branch1][/C][=N][/N][Branch1][C][C][P][=Branch1][C][=S][Branch2][Ring2][Branch1][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Branch1][Ring2][Branch2][Branch2][Ring1][O][C][=C][C][=C][Branch2][#Branch1][=Branch1][/C][=N][/N][Branch1][C][C][P][=Branch1][C][=S][Branch2][Ring2][Branch1][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1][O][C][=C][C][=C][C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Branch1][Ring2][=N][P][Branch2][Branch2][Ring1][O][C][=C][C][=C][Branch2][#Branch1][=Branch1][/C][=N][/N][Branch1][C][C][P][=Branch1][C][=S][Branch2][Ring2][Branch1][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Branch1][Ring2][Branch2][Branch2][Ring1][O][C][=C][C][=C][Branch2][#Branch1][=Branch1][/C][=N][/N][Branch1][C][C][P][=Branch1][C][=S][Branch2][Ring2][Branch1][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Branch1][Ring2][=N][Ring3][Ring1][C][=C][C][=C][Ring3][Ring1][Ring1][Branch1][P][=Branch1][C][=S][Branch2][Ring2][Branch1][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1][O][C][=C][C][=C][Branch2][Ring1][Branch2][C][C][N][Branch1][#Branch2][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][P][=Branch1][C][=O][Branch1][C][O-1][O][C][=C][Ring2][Ring1][Ring1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1],CN(/N=C/C1=CC=C(OP2(OC3=CC=C(/C=N/N(C4=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C4)P(O)(=S)OC5=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C5)C=C3)=NP(OC6=CC=C(/C=N/N(C)P(=S)(OC7=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C7)OC8=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C8)C=C6)(OC9=CC=C(/C=N/N(C)P(=S)(OC%10=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C%10)OC%11=CC=CC(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)=C%11)C=C9)=NP(OC%12=CC=C(/C=N/N(C)P(=S)(OC%13=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C%13)OC%14=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C%14)C=C%12)(OC%15=CC=C(/C=N/N(C)P(=S)(OC%16=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C%16)OC%17=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C%17)C=C%15)=N2)C=C1)P(=S)(OC%18=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C%18)OC%19=CC=C(CCN(CP(=O)([O-1])O)CP(=O)([O-1])O)C=C%19.[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1].[Na+1]
CHEMBL1182707,[C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C@H1][Branch2][Ring1][Branch1][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][N@@+1][Branch1][C][C][Branch2][=Branch1][Ring2][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][N@+1][Branch1][C][C][C][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][#Branch2][C@H1][Ring1][#C][C][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][C][Ring2][=Branch1][Ring2],COC1=CC2=C(C=C1OC)[C@H1](C3=CC(OC)=C(OC)C(OC)=C3)[N@@+1](C)(CCCOC(=O)CCCCCC(=O)OCCC[N@+1]4(C)CCC5=CC(OC)=C(OC)C=C5[C@H1]4CC6=CC(OC)=C(OC)C(OC)=C6)CC2
CHEMBL199468,[N][#C][C][=C][C][=C][Branch2][Branch1][Ring1][C][N][C][=N][N][=C][Ring1][Branch1][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N][C][=C][Ring2][Ring2][#Branch1],N#CC1=CC=C(CN2C=NN=C2CN(C(=O)C3=CC=C4C=CC=CC4=N3)C5=CC=C(OC6=CC=CC=C6)C=C5)C=C1
CHEMBL1199236,[N][#C][C@H1][C][S][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][N][Branch1][C][N][C][C][C][N][Branch2][Ring1][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][C][C][Ring1][P],N#C[C@H1]1CSCN1C(=O)CN(N)C2CCN(CC(=O)NC3=CC=C(Cl)C=N3)CC2
